song_id,name,artist_name,tags,genre,duration_ms,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
TRDBEXV128F42A4ABC,B.Y.O.B.,System of a Down,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",,255466,0.538,0.981,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414
TRFOWKL12903CB3227,Sympathy for the Devil,The Rolling Stones,"rock, classic_rock, british, 60s",Electronic,528693,0.479,0.874,-8.845,1,0.0723,0.333,0.424,0.686,0.834,118.657
TRILDGP128F42668BC,Alive,Pearl Jam,"rock, alternative, alternative_rock, 90s, grunge",,341160,0.298,0.825,-8.053,1,0.0408,0.00541,1.46e-05,0.44,0.54,75.592
TRXHJXZ128F423A18E,Immigrant Song,Led Zeppelin,"rock, classic_rock, hard_rock, british, 70s",Country,145066,0.574,0.926,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097
TRARTEH128F423DBC1,15 Step,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, britpop",Rock,237293,0.6,0.853,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457
TRUDYJT12903CCCC61,Money,Pink Floyd,"rock, classic_rock, progressive_rock, british, psychedelic, 70s, psychedelic_rock",,382834,0.468,0.536,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256
TRLKCAU128F934E9D9,Loser,Beck,"rock, alternative, indie, alternative_rock, indie_rock, singer_songwriter, 90s",,235500,0.613,0.621,-10.412,0,0.117,0.0342,0.000155,0.366,0.828,170.794
TRLMSAQ128F92E2532,Let It Be,The Beatles,"rock, pop, classic_rock, british, piano, 60s, oldies",Rock,236133,0.401,0.186,-17.001,1,0.0356,0.588,0.84,0.103,0.504,75.894
TRCRNBX128F9308D20,Dancing Shoes,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,143133,0.518,0.888,-4.144,1,0.0422,0.00283,0.0,0.334,0.875,144.485
TROLXYT12903D0708D,Eye of the Tiger,Survivor,"rock, classic_rock, hard_rock, 80s, soundtrack",,233400,0.807,0.719,-6.323,1,0.0319,0.301,0.000218,0.0752,0.618,107.322
TRRGBWT128F4274A56,Drive,Incubus,"rock, alternative, indie, alternative_rock, 90s, acoustic",Rock,232760,0.645,0.835,-5.975,0,0.0372,0.0597,0.0139,0.158,0.661,90.56
TRYALRP128F92F521E,Aerials,System of a Down,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Metal,234826,0.406,0.924,-3.384,0,0.0516,0.00146,0.0422,0.0774,0.254,79.957
TRUGBPO128F92ECC3A,All I Need,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, love, beautiful, britpop",,228746,0.668,0.477,-8.709,0,0.0358,0.517,0.446,0.139,0.0966,88.005
TRJDZYA128F4264734,Ace of Spades,Motörhead,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",,166866,0.331,0.992,-4.373,0,0.224,0.0187,0.000421,0.105,0.151,140.309
TRCVXOW12903CE3516,Ruby,Kaiser Chiefs,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, 00s, britpop",,206146,0.447,0.933,-2.834,0,0.0491,0.0072,1.35e-06,0.169,0.477,93.469
TRCUFYM12903CC389B,1901,Phoenix,"rock, electronic, alternative, indie, pop, indie_rock, dance, indie_pop, french",Rock,193106,0.604,0.833,-5.406,1,0.0419,0.0608,3.79e-05,0.242,0.722,144.079
TRUDPNV12903CB0572,Sunshine of Your Love,Cream,"rock, classic_rock, blues, psychedelic, 60s, psychedelic_rock, blues_rock",,250400,0.683,0.594,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099
TRDDCSY128F92EA721,Beat It,Michael Jackson,"rock, pop, dance, 80s, funk",,258093,0.771,0.792,-6.523,0,0.0451,0.028,0.000135,0.291,0.913,138.815
TRXGEOD128F9310F1B,(I Can't Get No) Satisfaction,The Rolling Stones,"rock, classic_rock, british, 60s",,222813,0.72,0.902,-6.016,1,0.0334,0.0442,0.0144,0.135,0.924,136.277
TRUTLBV128F4263993,Better Together,Jack Johnson,"rock, pop, singer_songwriter, chillout, acoustic, love, mellow, chill",,207693,0.872,0.343,-9.495,1,0.0508,0.307,2.14e-05,0.109,0.673,110.057
TRADJEA128F9322AA5,Crawling,Linkin Park,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",,208960,0.58,0.702,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076
TRTVBCS128F92FC322,More Than a Feeling,Boston,"rock, classic_rock, hard_rock, 80s, 70s",,288106,0.413,0.596,-10.699,1,0.0271,0.00331,0.000106,0.0408,0.391,109.054
TRWVOJJ12903CCC654,My Immortal,Evanescence,"rock, alternative, female_vocalists, metal, alternative_rock, piano, love, beautiful, gothic_metal, gothic",Rock,270266,0.364,0.285,-9.927,1,0.032,0.75,5.69e-06,0.1,0.0707,149.552
TRFNMWD128F930CD13,Closer,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock",,237480,0.398,0.768,-4.624,0,0.0392,0.469,2.02e-05,0.106,0.235,108.685
TRGAYVX128F42690AD,Let Down,Radiohead,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop",,299560,0.352,0.674,-9.018,1,0.031,0.000124,0.12,0.18,0.145,102.489
TRIMAIK128F14AFBE5,All My Life,Foo Fighters,"rock, alternative, alternative_rock, hard_rock, grunge",,263560,0.585,0.599,-5.704,1,0.0508,0.000214,0.000871,0.492,0.667,167.778
TRFNBSB128F932AC25,Paradise,Coldplay,"rock, alternative, pop, alternative_rock, british, beautiful, britpop",,278133,0.447,0.559,-7.69,1,0.0277,0.0712,0.000225,0.0869,0.187,139.647
TRIPQLR128F93094C4,Human,The Killers,"rock, electronic, alternative, indie, pop, alternative_rock, indie_rock, dance, 00s",,244680,0.549,0.859,-6.499,1,0.0686,0.0012,0.00182,0.0821,0.56,135.455
TRALASU128F9319112,Yesterday,The Beatles,"rock, pop, classic_rock, british, acoustic, 60s, oldies, beautiful",Jazz,177000,0.458,0.0781,-19.955,0,0.044,0.993,0.94,0.0955,0.23,83.624
TRRJXQO128F42581B4,Maps,Yeah Yeah Yeahs,"rock, alternative, indie, female_vocalists, alternative_rock, indie_rock, love, beautiful, 00s",Rock,214973,0.532,0.935,-5.839,1,0.055,0.00088,0.251,0.297,0.253,119.762
TRRUOJE128F931C966,Reckoner,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, chillout, beautiful, britpop",Rock,289760,0.49,0.632,-7.449,0,0.027,0.496,0.157,0.0827,0.237,104.265
TRCTFWI128F930FE9A,What You Know,Two Door Cinema Club,"rock, electronic, indie, indie_rock, british, indie_pop",,191413,0.557,0.735,-4.005,0,0.0418,0.000807,1.6e-05,0.0739,0.785,139.015
TRFOWYR12903CA46E4,Smoke on the Water,Deep Purple,"rock, classic_rock, hard_rock, heavy_metal, 70s",,231306,0.682,0.45,-15.978,1,0.0321,0.27,0.213,0.183,0.829,114.123
TRCRDWS128F92D1A2F,Talk,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, 00s, britpop",,310000,0.399,0.674,-6.985,0,0.0348,0.00532,0.0026,0.391,0.139,120.345
TRYNFDF12903CBCCF6,Whole Lotta Love,Led Zeppelin,"rock, classic_rock, hard_rock, progressive_rock, british, 70s, 60s, blues_rock",,333893,0.412,0.902,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74
TRRNKKU128EF3435E1,What's My Age Again?,blink-182,"rock, alternative, pop, alternative_rock, punk, punk_rock, 90s",,148506,0.393,0.946,-7.292,1,0.0702,0.0138,0.000267,0.155,0.495,157.794
TRIMBSF128F92FDD26,Last Resort,Papa Roach,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Folk,199893,0.59,0.894,-3.661,0,0.0579,0.000387,0.000661,0.269,0.732,90.604
TROHAZZ128F4267B10,Hallelujah,Jeff Buckley,"rock, alternative, indie, alternative_rock, folk, singer_songwriter, 90s, acoustic, male_vocalists, love, beautiful, cover, mellow",,413320,0.328,0.146,-10.706,1,0.0314,0.923,0.000591,0.364,0.089,99.073
TRHHSUX128F932E546,Bodysnatchers,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, psychedelic, 00s",Electronic,241506,0.4,0.979,-4.988,1,0.0602,0.00612,0.0319,0.0879,0.712,83.369
TRFSAXM128F931B0C4,Iron Man,Black Sabbath,"rock, metal, classic_rock, hard_rock, heavy_metal, 70s",,356026,0.34,0.824,-9.517,1,0.0922,0.00502,0.00501,0.0583,0.5,154.995
TRKLWVQ128F933AE91,Riders on the Storm,The Doors,"rock, classic_rock, psychedelic, 70s, 60s, psychedelic_rock, blues_rock",,336133,0.377,0.0952,-24.688,0,0.0337,0.948,0.833,0.091,0.261,103.692
TRIVUID128F4265622,Sweet Disposition,The Temper Trap,"rock, alternative, indie, alternative_rock, indie_rock, soundtrack, beautiful",,233413,0.532,0.746,-8.979,1,0.0428,0.0726,0.165,0.121,0.367,129.108
TRXJQYQ128F92DB510,Baba O'Riley,The Who,"rock, classic_rock, british, 70s, 60s",,299995,0.395,0.587,-12.927,1,0.0364,0.442,0.243,0.179,0.171,117.772
TRMANRN128F9333924,You Only Live Once,The Strokes,"rock, alternative, indie, alternative_rock, indie_rock",,188693,0.631,0.909,-2.408,1,0.0327,0.0294,0.535,0.138,0.969,120.513
TRXBTXG128F9305E78,Lisztomania,Phoenix,"rock, electronic, alternative, indie, pop, indie_rock, dance, indie_pop, french",,241640,0.645,0.797,-6.434,1,0.039,0.0359,0.00589,0.496,0.335,97.524
TRGBCJL128F4258637,Help!,The Beatles,"rock, pop, classic_rock, british, 60s, oldies",,138285,0.552,0.734,-7.126,0,0.0291,0.221,0.0,0.116,0.846,94.887
TRUDJQA128F930F7B9,Lucky,Radiohead,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop",Rock,259640,0.199,0.419,-9.365,0,0.0324,0.0472,0.575,0.114,0.216,133.397
TRPORLF128F426A718,Even Flow,Pearl Jam,"rock, alternative, alternative_rock, 90s, grunge",,292573,0.393,0.947,-5.303,0,0.0787,0.00189,6.17e-06,0.329,0.323,105.32
TRITVFR128E078EE0B,Drain You,Nirvana,"rock, alternative, alternative_rock, 90s, grunge",Rock,223880,0.325,0.929,-5.625,0,0.0695,0.000129,2.22e-06,0.184,0.198,133.358
TRFXBVX128F4265DC7,Bulls on Parade,Rage Against the Machine,"rock, alternative, metal, alternative_rock, hard_rock, 90s",Rock,229466,0.412,0.919,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367
TRXFHME128F92DFB12,Black Dog,Led Zeppelin,"rock, classic_rock, hard_rock, progressive_rock, british, 70s, blues_rock",,295386,0.437,0.864,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394
TRUWYFM128F424933F,Master of Puppets,Metallica,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",,515240,0.535,0.753,-12.669,0,0.0355,0.00132,0.237,0.0948,0.59,105.297
TRDEWAJ12903CDC8EE,House of Cards,Radiohead,"rock, electronic, alternative, indie, alternative_rock, ambient, experimental, indie_rock, british, love, beautiful, 00s, britpop, mellow, chill",,328293,0.71,0.496,-9.638,1,0.0297,0.278,0.581,0.101,0.637,111.662
TRRVSYR128E0798025,Good Riddance (Time of Your Life),Green Day,"rock, alternative, alternative_rock, punk, punk_rock, 90s, acoustic, american, beautiful, mellow",,153466,0.475,0.432,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605
TRBXUJJ128F421929B,Killer Queen,Queen,"rock, classic_rock, hard_rock, british, 70s",,180400,0.55,0.494,-11.523,1,0.0428,0.297,0.0,0.0693,0.58,117.1
TRAVBMS128F1458D8C,Give It Away,Red Hot Chili Peppers,"rock, alternative, alternative_rock, 90s, funk",Rock,284266,0.683,0.989,-2.092,0,0.0616,0.00579,0.00108,0.0964,0.781,91.558
TRMJVCV128F4230135,Idioteque,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, british",,309093,0.615,0.931,-7.8,1,0.24,0.0352,2.37e-05,0.0914,0.53,137.544
TROKJKV128F42803DE,Subterranean Homesick Alien,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, psychedelic, beautiful, britpop, mellow",,267693,0.316,0.592,-8.916,1,0.0296,0.0498,0.00139,0.103,0.32,150.537
TRRJWUB128F9312A92,Breed,Nirvana,"rock, alternative, alternative_rock, 90s, grunge",,184040,0.26,0.967,-4.673,1,0.0923,3.86e-06,0.00909,0.135,0.278,158.658
TRULNMQ128F92E1FDA,Plug In Baby,Muse,"rock, alternative, indie, alternative_rock, indie_rock, progressive_rock, british",Rock,220480,0.406,0.953,-5.74,1,0.0473,6.48e-06,0.000407,0.0911,0.307,136.007
TRJOQLY128F425E529,Here Comes the Sun,The Beatles,"rock, pop, classic_rock, british, 60s, oldies, beautiful",,187745,0.656,0.443,-11.568,1,0.0336,0.0339,0.275,0.136,0.43,128.996
TRILWTF12903CE22FA,Nude,Radiohead,"rock, electronic, alternative, indie, alternative_rock, ambient, experimental, indie_rock, british, chillout, beautiful, 00s, mellow, chill",,255386,0.537,0.342,-9.785,1,0.0338,0.833,0.6,0.0856,0.156,128.331
TRIVFNE128F92F5951,You're Beautiful,James Blunt,"rock, alternative, indie, pop, singer_songwriter, british, acoustic, male_vocalists, love, beautiful, britpop, mellow",,209493,0.675,0.479,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998
TRFYALP128F4281930,Rebellion (Lies),Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, beautiful, 00s",Rock,310893,0.404,0.938,-5.637,1,0.0357,0.00878,0.503,0.336,0.757,127.162
TRFPXKB128F425A4F1,Helicopter,Bloc Party,"rock, alternative, indie, alternative_rock, indie_rock, british, post_punk, britpop",,220173,0.458,0.953,-3.643,0,0.128,0.000155,0.0035,0.405,0.372,170.086
TRYGLSM128F425966C,London Calling,The Clash,"rock, classic_rock, punk, 80s, british, punk_rock, 70s",,199573,0.655,0.789,-6.996,1,0.0526,0.0951,0.0,0.0857,0.737,133.731
TRXDBRF128F930DC7D,Bad Moon Rising,Creedence Clearwater Revival,"rock, classic_rock, 60s, oldies",,155271,0.512,0.82,-7.448,1,0.0462,0.0229,0.0,0.198,0.961,185.352
TRLKCDH128F429020E,One,Metallica,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",,447440,0.444,0.703,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228
TRUGQEP12903CD3CA2,Shiver,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, britpop, mellow",,304200,0.396,0.803,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705
TRVMWAV128F42435A0,You Shook Me All Night Long,AC/DC,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",,233133,0.46,0.981,-4.352,1,0.1,0.00129,0.00745,0.942,0.689,138.028
TRCWGFY128F92CBA0B,Hey Jude,The Beatles,"rock, pop, classic_rock, british, 60s, oldies",,238854,0.462,0.632,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268
TRUDOXW128F92F2773,Wake Up,Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, beautiful, 00s",,335333,0.255,0.806,-4.667,1,0.0365,0.136,0.0881,0.104,0.358,138.398
TRNKLCC128F4219282,We Are the Champions,Queen,"rock, classic_rock, hard_rock, 80s, british, 70s",,184266,0.471,0.446,-8.522,0,0.03,0.0388,2.42e-06,0.108,0.155,94.797
TROIVMX128F4275985,Say It Ain't So,Weezer,"rock, alternative, indie, alternative_rock, indie_rock, 90s, mellow",,257013,0.641,0.436,-7.619,1,0.0337,0.0039,4.46e-06,0.0662,0.446,76.104
TRDDQVR128F424B197,The Kill,30 Seconds to Mars,"rock, alternative, alternative_rock, progressive_rock, emo",,231533,0.179,0.912,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99
TRBENMR12903CE9B16,Dirty Harry,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, dance, british, hip_hop, funk, trip_hop, 00s",,223800,0.755,0.868,-7.109,0,0.0856,0.0346,0.0588,0.794,0.875,96.186
TRACVBT128F92F8BE2,Seaside,The Kooks,"rock, alternative, indie, indie_rock, british, acoustic, britpop",,99226,0.616,0.41,-8.523,1,0.0413,0.732,0.0,0.123,0.324,129.498
TRRZOHT128F423AB57,The Funeral,Band of Horses,"rock, alternative, indie, indie_rock, beautiful, mellow",,322226,0.316,0.777,-5.29,0,0.0433,0.0159,0.0,0.0943,0.102,122.469
TRGJTIY128F4296A0E,All You Need Is Love,The Beatles,"rock, pop, classic_rock, british, psychedelic, 60s, oldies, love",,220045,0.372,0.532,-7.968,1,0.0314,0.232,0.0,0.0951,0.727,102.627
TRPAFCY128F931119B,A Certain Romance,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,331200,0.455,0.881,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949
TRRHHOO12903CBCACC,Times Like These,Foo Fighters,"rock, alternative, alternative_rock, hard_rock, grunge",,325333,0.27,0.668,-7.409,0,0.0364,0.0102,0.000512,0.994,0.183,112.142
TRILAJY12903D1353D,Imagine,John Lennon,"rock, pop, classic_rock, singer_songwriter, british, piano, 70s, oldies, beautiful",,212093,0.552,0.479,-8.477,1,0.0256,0.429,0.0136,0.234,0.261,129.975
TRFQCHJ12903CFB21A,"Tonight, Tonight",The Smashing Pumpkins,"rock, alternative, indie, alternative_rock, indie_rock, 90s, beautiful, grunge",,254706,0.277,0.644,-10.085,1,0.0338,3.38e-05,0.776,0.208,0.177,148.868
TRXCBKZ128F932D6E3,Lullaby,The Cure,"rock, alternative, indie, alternative_rock, 80s, british, new_wave, post_punk, gothic",,248973,0.73,0.676,-4.436,1,0.0467,0.00894,0.385,0.0534,0.551,93.922
TRJGACD128F9347658,Roxanne,The Police,"rock, pop, classic_rock, 80s, british, new_wave, reggae, 70s",,192948,0.624,0.791,-5.554,1,0.41,0.05,0.0,0.0418,0.703,133.561
TRREXTV128F14A3A72,Eleanor Rigby,The Beatles,"rock, pop, classic_rock, british, psychedelic, 60s, oldies",,87706,0.494,0.137,-15.474,1,0.0348,0.947,0.931,0.247,0.337,109.996
TRUGZRR128F427E2AC,Jeremy,Pearl Jam,"rock, alternative, alternative_rock, 90s, grunge",,318600,0.295,0.791,-9.1,1,0.0367,0.0803,0.0,0.131,0.278,108.699
TRFVODL128F92E2A79,Torn,Natalie Imbruglia,"rock, pop, female_vocalists, 90s",,243480,0.558,0.87,-6.347,1,0.0352,0.0624,5.62e-05,0.606,0.59,96.315
TRJZDTU128F4248A37,Yellow Submarine,The Beatles,"rock, pop, classic_rock, british, psychedelic, 60s, oldies",,171055,0.668,0.487,-8.722,1,0.0286,0.537,3.31e-05,0.0828,0.655,109.088
TRXIIFL128F9327395,When I Come Around,Green Day,"rock, alternative, alternative_rock, punk, punk_rock, 90s",,178000,0.531,0.909,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546
TRUDLLR128F42A961D,Lonely Boy,The Black Keys,"rock, indie, indie_rock, blues, american, blues_rock",,193173,0.359,0.919,-5.235,1,0.0835,0.00461,0.00731,0.111,0.599,166.307
TROHBTQ128F427ECF2,Holiday,Green Day,"rock, alternative, alternative_rock, punk, punk_rock, american",Rock,232680,0.552,0.89,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525
TRUDLKK12903CBFFC1,Lovesong,The Cure,"rock, alternative, pop, alternative_rock, 80s, british, new_wave, post_punk, love",,208173,0.601,0.821,-7.564,0,0.0318,0.421,0.935,0.168,0.897,140.053
TRCQKEZ128F933F180,Behind Blue Eyes,Limp Bizkit,"rock, alternative, metal, alternative_rock, cover, nu_metal",Rock,269386,0.586,0.502,-6.114,1,0.0272,0.417,0.0,0.0971,0.101,120.297
TRZODCU128F933923E,Chelsea Dagger,The Fratellis,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,213893,0.509,0.754,-5.014,1,0.128,0.0517,0.0,0.12,0.528,154.671
TRFOBPI128F42734B9,The Unforgiven,Metallica,"rock, metal, hard_rock, heavy_metal, thrash_metal, 90s",Metal,386493,0.54,0.584,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261
TRJTMGB128F93114F0,Hollaback Girl,Gwen Stefani,"rock, pop, female_vocalists, dance, hip_hop",,199853,0.926,0.916,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007
TRPNHQL128F4292D76,Go With the Flow,Queens of the Stone Age,"rock, alternative, alternative_rock, hard_rock, 00s",,187640,0.241,0.986,-3.92,0,0.0883,0.0135,0.045,0.86,0.48,159.479
TRFQXDQ128F42602A5,Just,Radiohead,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",,234800,0.291,0.767,-6.913,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699
TRVFEEC128E0780E80,Brown Eyed Girl,Van Morrison,"rock, pop, classic_rock, folk, singer_songwriter, 60s, oldies",,180626,0.488,0.679,-6.802,1,0.0343,0.225,0.0,0.306,0.887,149.907
TRNULHY128F92F8F1B,Teddy Picker,Arctic Monkeys,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,165000,0.637,0.963,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1
TRDUOHB128F92F24DC,Monkey Wrench,Foo Fighters,"rock, alternative, alternative_rock, hard_rock, 90s, grunge",Rock,231160,0.405,0.962,-4.81,1,0.0766,2.99e-05,5.11e-05,0.124,0.703,174.098
TRAOYIG12903D01EE4,Tears in Heaven,Eric Clapton,"rock, classic_rock, singer_songwriter, blues, 90s, acoustic, guitar, mellow, blues_rock",,269266,0.601,0.143,-16.032,1,0.0345,0.907,0.154,0.102,0.328,77.396
TROIJLZ128F92F820B,Something,The Beatles,"rock, pop, classic_rock, british, 60s, oldies, love, beautiful",,192029,0.5,0.275,-14.355,1,0.0308,0.56,0.000701,0.201,0.297,124.97
TROIISO128F93184B7,Everybody's Changing,Keane,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, piano, britpop, mellow",Rock,214413,0.505,0.841,-3.526,1,0.0311,0.00135,0.000322,0.119,0.441,94.01
TRRFYYS12903CF59B7,Black,Pearl Jam,"rock, alternative, alternative_rock, 90s, grunge",,343506,0.363,0.619,-8.378,0,0.0286,0.269,0.0,0.463,0.252,78.039
TRDBIXL128E0782FCA,The Passenger,Iggy Pop,"rock, alternative, classic_rock, punk, punk_rock, 70s",,285442,0.482,0.754,-11.398,0,0.0681,0.323,0.0,0.364,0.36,68.023
TROVIUK128F145A17F,Ooh La,The Kooks,"rock, alternative, indie, indie_rock, british, britpop",Rock,208973,0.543,0.873,-5.159,0,0.0803,0.0165,9.45e-05,0.15,0.786,150.891
TRHJOFO12903CBFDE9,There Is a Light That Never Goes Out,The Smiths,"rock, alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, love, beautiful, britpop",Rock,243573,0.522,0.734,-6.899,1,0.0269,0.0425,0.0,0.172,0.864,135.991
TRDPDKZ128F4255F1F,Street Spirit (Fade Out),Radiohead,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop, mellow",,253853,0.488,0.453,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077
TRADYQK128F42A762A,Stockholm Syndrome,Muse,"rock, alternative, indie, alternative_rock, progressive_rock, british",Rock,297000,0.434,0.977,-4.845,1,0.0786,0.00187,0.166,0.347,0.0939,128.223
TRJQQQZ128F427F2DB,The Great Gig in the Sky,Pink Floyd,"rock, female_vocalists, classic_rock, instrumental, progressive_rock, psychedelic, 70s, beautiful, psychedelic_rock",,280026,0.284,0.284,-11.871,1,0.0366,0.719,0.893,0.31,0.209,115.534
